eid,year,references,journals
2-s2.0-33744507648,2006,84924499421|0034918605|10844283447|0036897541|0019146172|0035597618|0042412988|2542558849|0016823332,Economic Origins of Dictatorship and Democracy|Oxford Economic Papers|British Medical Journal|World Development|Population & Development Review|Comparative Political Studies|American Political Science Review|Journal of Economic Perspectives|Population Studies
2-s2.0-33744506367,2006,0002738496|33744517109|33847686860|33747770236,Review of Economic Dynamics|American Economic Review|American Economic Review|Journal of International Economics
2-s2.0-33744505887,2006,0036054057|85018262985|0039296397|0025183604|0002181343,Review of Economic Dynamics|Brookings Papers on Economic Activity|Brookings Papers on Economic Activity|Economic Policy|Journal of Economic Literature
2-s2.0-33744505656,2006,0034380709|0034407295|33744551981|0037399534,Review of Higher Education|Journal of Economic Education|Chronicle of Higher Education|Economics of Education Review
2-s2.0-33744505421,2006,0027084475|45949115029|0035174092,World Development|Journal of Econometrics|International Migration Review
2-s2.0-33744504682,2006,17044415719|23944477328|84890760362|0041360374|27744467780|35448985860|0040960453,Journal of Economic Perspectives|Psychological Science|Castes of Mind: Colonialism and the Making of Modern India|Quarterly Journal of Economics|Economics of Transition|Advances in Experimental Social Psychology|Journal of Personality and Social Psychology
2-s2.0-33645751491,2006,4043170578|0013082741|33645731477,American Economic Review|American Economic Review|American Economic Review
2-s2.0-33645747482,2006,0012120028|0003107701|1842715143|15844392342|0006260747|0009401749|16244417799|85071345140|0030361278|0344873681|84952504842|2442527511|22144440111|0035608799|33847678662|0038521562|0347466670|0345456128,Quarterly Journal of Economics|Journal of Econometrics|Journal of the American Statistical Association|Journal of Political Economy|Quarterly Journal of Economics|NBER Macroeconomics Annual|Review of Economic Dynamics|Econometric Reviews|Brookings Papers on Economic Activity|Journal of Monetary Economics|Journal of Business and Economic Statistics|American Economic Review|Review of Economic Studies|Journal of Business and Economic Statistics|American Economic Review|Journal of Monetary Economics|International Economic Review|Journal of Econometrics
2-s2.0-33645747346,2006,0009935535|84960565609|27744568768|0030463848|0037847567|0043269772|0025677813,American Economic Review|Quarterly Journal of Economics|Journal of Political Economy|Journal of Political Economy|Journal of Public Economics|Review of Economic Studies|American Economic Review
2-s2.0-33645741791,2006,0030760092|0000066662|84984507913|0037403973|0000581843|0001374244|0002250585|77957234851|0009424011,Journal of International Economics|American Economic Review|Economics & Politics|Journal of International Economics|Journal of International Economics|American Economic Review|Journal of Public Economics|Handbook of International Economics|Journal of Economic Theory
2-s2.0-33645741415,2006,85027797376|0002303546|13444304472|0030364687|0035648729|0141633134|4544229245|0035082911|0039490099|43949172851|0018886209,Discrimination in Labor Markets|European Journal of Political Economy|Contributions to Economic Analysis and Policy|Econometrica|Journal of Law and Economics|Justice Quarterly|International Economic Review|Journal of Political Economy|American Economic Review|Journal of Criminal Justice|Journal of Research in Crime and Delinquency
2-s2.0-33645741286,2006,0002893643|0035602818|0036487679|0037362272|0000307458|84979188687|38149148224|17544386283|4243500344|0013404860|21844482954|4344637535|0036337213|0040908085|0012006828|21344492543|0033415936|0009828672|0036921188|33846669324|0010922718|84963056999|0033421493|0037950153|0030532172|0013013586|0036240350,"Journal of Political Economy|RAND Journal of Economics|Quarterly Journal of Economics|RAND Journal of Economics|American Economic Review|Economica|European Economic Review|Games and Economic Behavior|Journal of Economic Theory|Quarterly Journal of Economics|Journal of Law, Economics, and Organization|Contributions to Theoretical Economics|Economic Journal|Review of Economic Studies|Quarterly Journal of Economics|Journal of Law, Economics, and Organization|Journal of Law, Economics, and Organization|Journal of Economic Perspectives|Journal of Economic Theory|Journal of Economic Theory|Quarterly Journal of Economics|Review of Economic Studies|Economics Letters|Games and Economic Behavior|Journal of Law, Economics, and Organization|Bulletin of Economic Research|Journal of Economic Theory"
2-s2.0-33645740510,2006,0032351203|0029886813|0002979113|11944256389|0041360374|0000590932|0000156491|0347649450|84986397991|0000369051|0003131717|21344498503|0032395457|0030430296|8744232954|0034405049|0037615874|0000572850,Journal of Labor Economics|British Journal of Clinical Psychology|Psychological Bulletin|Psychological Bulletin|Quarterly Journal of Economics|American Economic Review|Journal of Economic Perspectives|Research in Economics|Journal of Applied Social Psychology|Journal of Personality and Social Psychology|Journal of Personality Assessment|Psychology & Health|American Journal of Sociology|Journal of Political Economy|Journal of Political Economy|Economics Letters|Organizational Behavior and Human Decision Processes|Journal of Management
2-s2.0-33645737860,2006,0031534440|84959805805|33645742742|0039607318|0032363324|0040971869|0031498884|0038491596|0001276125|0347252144|0032695554,Journal of Industrial Economics|Review of Economic Studies|European Journal of Law and Economics|Canadian Journal of Economics|RAND Journal of Economics|American Economic Review|Journal of Industrial Economics|International Journal of Industrial Organization|Journal of Political Economy|American Journal of Agricultural Economics|European Economic Review
2-s2.0-33645737478,2006,1542749411|84881927470|13844275495|22044433000|4043118306|0032566198|84974402074|18744369040|0030436942|0039012005|0024160562|0033735582|17344390368|0024164237|0033744538,Handbook of Econometrics|The Lancet|Journal of Health Economics|Demography|Quarterly Journal of Economics|British Medical Journal|The Journal of Economic History|Economic History Review|Journal of Human Resources|Quarterly Journal of Economics|The Journal of Economic History|Economist|Social Science and Medicine|Population Studies|Economist
2-s2.0-33645736613,2006,0031428722|0001281744|84942834707|0006245201|0036107777|0001567854|0013040286|0027756557|85040803587|1542424092|0034861146|1542605536|0001837428|0000878939|0036693787|0030357364|0039498261|0001113298|0009098751|0000607851|0034048481|0013326537|84960609976|0001203076|0000971801|0000186801|0000352776|0027770243|0038736367|0036805439|84959828858,Review of Economic Studies|Journal of Economic Growth|Quarterly Journal of Economics|Journal of Economic Theory|European Journal of Political Economy|Social Choice and Welfare|Quarterly Journal of Economics|Journal of Political Economy|The political economy of development in India|Journal of Economic Literature|Journal of Political Economy|NBER Macroeconomics Annual|American Economic Review|Journal of Economic Growth|Journal of Political Economy|International Economic Review|Journal of Monetary Economics|Review of Economic Studies|International Economic Review|Journal of Economic Theory|European Economic Review|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies|Econometrica|Journal of Economic Growth|Economics and Politics|Journal of Development Economics|Journal of Economic Growth|Journal of Political Economy|Quarterly Journal of Economics
2-s2.0-33645736612,2006,33645751801|84973806724|0141925325|0040953210|0141976819|84974398954|20744444249|10744232923|0242595784,Public Opinion Quarterly|Evaluation Review|Journal of Political Economy|American Political Science Review|Electoral Studies|The Journal of Politics|Journal of Law and Economics|Review of Economic Studies|RAND Journal of Economics
2-s2.0-33645736491,2006,0001018654|0040515949|0025114735|0000039916|0001752681,American Economic Review|Quarterly Journal of Economics|Canadian Journal of Economics|American Economic Review|Econometrica
2-s2.0-33645735702,2006,48749143178|15844392342|0040364531|43949153336|0037410961|0031534450|84885569259|0033211941|0032251520|0036867964|0345982186|18144413569|27744532421|0036250440|0038521562|77956774759|84884050052,"Journal of Monetary Economics|Journal of Political Economy|Journal of Economic Literature|Carnegie-Rochester Confer. Series on Public Policy|Journal of Economic Dynamics and Control|Journal of Money, Credit and Banking|Quarterly Journal of Economics|Journal of Monetary Economics|Brookings Papers on Economic Activity|Quarterly Journal of Economics|NBER Macroeconomics Annual|Journal of Money, Credit and Banking|Journal of Monetary Economics|Economic Journal|Journal of Monetary Economics|Handbook of Macroeconomics|Interest and Prices: Foundations of a Theory of Monetary Policy"
2-s2.0-33645734941,2006,0040566578|0040673264|1842629877|77956790242|84871768280|1842842958|0001289740|0036772318|19844362848|21744462517|5744242927|0242596397|0042670075|13244274991|2442647635|0038957677|84982635051,NBER Macroeconomics Annual|Journal of Economic Literature|Economic Journal|Handbook of Labor Economics|Journal of the American Statistical Association|Journal of Political Economy|Econometrica|Economic Journal|Journal of Human Resources|Journal of the American Statistical Association|Journal of Human Resources|American Educational Research Journal|Journal of Law and Economics|Review of Economic Studies|American Economic Review|American Economic Review|The Economic History Review
2-s2.0-33645734284,2006,0038795881|0010808065|0034237296|0032953639|0038616011|22944475284|17144422912|0142040729|0032850614|0038179386|0041608090|2942709807|0000345837|20444472760|4344626095|0037453013|0037122764|0036264511|0036222735|0242268535|1842472265|0037049973|0000773694,Journal of Econometrics|Economic Journal|Trends in Cognitive Sciences|Magnetic Resonance in Medicine|Brain and Cognition|Games and Economic Behavior|Journal of Economic Psychology|Journal of Behavioral Decision Making|Proceedings of the National Academy of Sciences of the United States of America|Science|Journal of Experimental Psychology: General|American Economic Review|Annual Review of Psychology|Nature|Science|Proceedings of the National Academy of Sciences of the United States of America|Nature|European Economic Review|Economic Journal|Nature|Trends in Cognitive Sciences|Nature|Quarterly Journal of Economics
2-s2.0-33645734283,2006,0034395735|84963015050|0029415422|0031286423|0034419268|0000131204|0343932891|77957234851|51249170896|0027498610,Public Choice|Quarterly Journal of Economics|Review of Economics & Statistics|Economics Letters|Review of Economics and Statistics|American Economic Review|Journal of International Economics|Handbook of International Economics|Weltwirtschaftliches Archiv|Journal of Political Economy
