eid,year,references,journals
2-s2.0-37249002710,2007,0038312467|0031414212|0030305718|4043099728|41849121927|0000507018|84974253411|0033409668|33751089835|84974137913|4043061421|0000771390|0036054625|77955845921|0035613016|0032771720|0007662785|0003002678|0034503349|18844415216|0036774775|0032393190|0035529094|0036004237,"Journal of Economic Literature|Quarterly Journal of Economics|American Political Science Review|American Economic Review|American Economic Review|Journal of the American Statistical Association|American Political Science Review|Public Choice|Public Choice|American Political Science Review|Quarterly Journal of Economics|American Economic Review|Review of Economic Studies|American Economic Review|Journal of Law, Economics, and Organization|European Economic Review|Quarterly Journal of Economics|Political Geography Quarterly|Journal of Political Economy|Journal of Economic Perspectives|Review of Economic Studies|Public Choice|American Journal of Political Science|American Journal of Political Science"
2-s2.0-35348891513,2007,0036762194|33744517618|0012574389|0345016471|0028595787|0002180484|0035635211|0036487688|0242678541|0242622232|0012644405|0031407983|0028784264|3142768897|0038980895|77956779653|3042573807|84884063108|0002662032,RAND Journal of Economics|American Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Econometrics|Review of Economics and Statistics|Quarterly Journal of Economics|Review of Economics and Statistics|Management Science|Quarterly Journal of Economics|Quarterly Journal of Economics|Economica|Journal of Labor Economics|Quarterly Journal of Economics|Handbook of Labor Economics|American Economic Review|The New Division of Labor: How Computers Are Creating the Next Job Market|Journal of Economic Perspectives
2-s2.0-34548541025,2007,21544482030|33645675996|0008825906|0002893643|33645958269|0033411079|0344032944|10444228143|84988084563|0035635211|84960612695|0036487688|1942506586|0036773888|0033661553|0001341238|24944509474|0031422563|4944247383|0032380390|0040749115|33747631037|0035625229|33750929516|0040970609,"Journal of the European Economic Association|Journal of the European Economic Association|Journal of Economic Growth|Journal of Political Economy|Economic Journal|Journal of Law, Economics, and Organization|American Economic Review|Quarterly Journal of Economics|Journal of Economics & Management Strategy|Review of Economics and Statistics|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Industrial Economics|Review of Economic Studies|Journal of Political Economy|Journal of The Japanese and International Economies|Journal of Political Economy|American Economic Review|Labour Economics|Journal of Industrial Economics|RAND Journal of Economics|Journal of Economic Literature|Oxford Bulletin of Economics and Statistics|Review of Economics and Statistics|Quarterly Journal of Economics"
2-s2.0-34547699296,2007,0028003683|0025287849|33751068931|84960565609|0028241450|0032219782|0026717083|0033914878|0041861253|0029475837|0031892030|0031849711|0034112874|0030138618|0002979046|0000472877|0028166459|0029663153|0029108650|0001255098|0035257315|0033143971|0023353908|84960575613|0027336070|0036727252|27744507477|1242326002|0000243189|0942278129,Journal of Nutrition|Transactions of the Royal Society of Tropical Medicine and Hygiene|Economic Journal|Quarterly Journal of Economics|Transactions of the Royal Society of Tropical Medicine and Hygiene|Personality and Social Psychology Bulletin|Transactions of the Royal Society of Tropical Medicine and Hygiene|Pediatric Infectious Disease Journal|Quarterly Journal of Economics|Journal of Political Economy|Anthropology and Medicine|Anthropology and Medicine|Social Science and Medicine|Medical Anthropology: Cross Cultural Studies in Health and Illness|Medical Anthropology Quarterly|Journal of Applied Psychology|International Journal of Epidemiology|Bulletin of the World Health Organization|Scientific American|Econometrica|Demography|Tropical Medicine and International Health|American Economic Review|Review of Economic Studies|Social Science and Medicine|Health Policy and Planning|Journal of Public Economics|Econometrica|Journal of Economic Literature|Journal of Development Economics
2-s2.0-34547699295,2007,0033401906|0033936499|27344449181|0012915033|0001301157|0035594239|33748047797|27744569230|20444365185|0000558453|84981604395|0001322304|0030687523|0038823039|45149140477|67649383128|0001104516|0347851027,Journal of Political Economy|European Economic Review|Journal of Political Economy|Journal of Monetary Economics|Journal of Public Economics|Journal of Labor Economics|Journal of Public Economics|Journal of Labor Economics|American Economic Review|Journal of Public Economics|Oxford Bulletin of Economics and Statistics|American Economic Review|Journal of Political Economy|Quarterly Journal of Economics|Journal of Public Economics|Handbook of Public Economics|Quarterly Journal of Economics|Review of Economic Studies
2-s2.0-34547693006,2007,84963035097|0021362331|0039570932|70350110647|84963022474|22544450869|3242804561,Quarterly Journal of Economics|Development and Change|American Economic Review|Handbook of Industrial Organization|Quarterly Journal of Economics|Handbook of Agricultural Economics|American Journal of Agricultural Economics
2-s2.0-34547693001,2007,0034827201|84962698725|27344455394|0035823152|0742282431|0002519023|0001611547|84891010016|0024935827|0000393036|16244403302|0040675472|0013034368|0038421701|0035211354|0028313622|8744248290|34248478595|0008213579|45549121614,Review of Economic Studies|Review of Economic Studies|Journal of Political Economy|Science|American Economic Review|Journal of Finance|Journal of Economic Literature|Investment under Uncertainty|Quarterly Journal of Economics|Regional Science and Urban Economics|American Economic Review|American Economic Review|Quarterly Journal of Economics|Small Business Economics|Journal of Economic Theory|Journal of Political Economy|Journal of Political Economy|Journal of International Economics|Annals of the Institute of Statistical Mathematics|Journal of Monetary Economics
2-s2.0-34547662019,2007,0012739031|85077390164|28444439548|31244434451|0030506836|0000036966|8644252042|0034800779|0346281739|0036774772|36949030703|49349126835|0017975462|8744221164|0000221962|0034358645|0036736138,Journal of Economic Perspectives|RAND Journal of Economics|RAND Journal of Economics|International Journal of Industrial Organization|Journal of Economics and Management Strategy|Journal of International Economics|RAND Journal of Economics|Journal of International Economics|Journal of International Economics|Review of Economic Studies|Review of Economic Studies|Journal of Economic Theory|American Economic Review|First Monday|Journal of Law and Economics|Journal of Industrial Economics|Information Economics and Policy
2-s2.0-34547662007,2007,0036772154|2342583532|0000660768|2542546550|3242876104|29344438428|28244464742|1242326002,Economic Journal|Journal of Development Economics|World Bank Research Observer|Economics of Education Review|Economic Journal|Journal of Labor Economics|Journal of the European Economic Association|Econometrica
2-s2.0-34547657620,2007,0034329768|0034336435|0034562222|14244249877|33646434000|0027770211|0036384783|77956724779|0027040457|15244363192|0000306299|0034361280|7044235800,Demography|Social Forces|Journal of Labor Economics|Economic Policy|Federal Reserve Bank of St. Louis Review|Journal of Political Economy|Brookings Papers on Economic Activity|Handbook of Labor Economics|Quarterly Journal of Economics|Journal of Monetary Economics|Economic Theory|Journal of Monetary Economics|American Journal of Sociology
2-s2.0-34547653983,2007,85006637466|17444416442|0042863218|33746614333|8744257467|33646445477|33645736612|0040953210|0242679636|31444456906|0040291376|2142847327|4043061421|34447622112|29544443489|84929718246|12144291140,Arrow and the Ascent of Modern Economic Theory|Journal of Legal Studies|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Economic Perspectives|Journal of Political Economy|American Economic Review|American Political Science Review|Journal of Politics|Quarterly Journal of Economics|Journal of Finance|Political Science Quarterly|Quarterly Journal of Economics|Journal of Financial Economics|American Economic Review|Post-Broadcast Democracy: How Media Choice Increases Inequality in Political Involvement and Polarizes Elections|Quarterly Journal of Economics
2-s2.0-34547652676,2007,0000979996|33745346871|0034793385|0018394163|20444394435|2442555766|33947656372|33845362742|0034681484|0346957278|31344442775|66149171626|0028591925|77956746338|0034967907|0036245713|0001890195|0037707012|0034210780|0345791564|1242326002|0038044820|0142248155|0030436942|0041919017,American Economic Review|Oxford Economic Papers|Journal of Economic History|American Journal of Clinical Nutrition|American Economic Review|Review of Economics and Statistics|Quarterly Journal of Economics|Quarterly Journal of Economics|Science|World Development|Handbook of Labor Economics|Handbook of Economic Growth|American Economic Review|Handbook of Population and Family Economics|American Journal of Tropical Medicine and Hygiene|Journal of Political Economy|Quarterly Journal of Economics|Annals of Human Biology|Journal of Development Economics|NBER Macroeconomics Annual|Econometrica|Annals of Human Biology|Endocrine Reviews|Journal of Human Resources|American Economic Review
2-s2.0-34250812906,2007,0036997690|33646452080|0036704133|0842269020|1642542023|77956721659|0000831571|0043269774|38249040781|46549094093|5544310744|0002226230|40749147831|84959804554|1642603395|0000766211,Journal of Political Economy|Review of Economic Studies|Quarterly Journal of Economics|Statistics and Probability Letters|Journal of Monetary Economics|Handbook of Macroeconomics|Journal of Public Economics|Review of Economic Studies|Journal of Public Economics|Journal of Public Economics|Journal of Political Economy|Journal of Monetary Economics|Review of Economic Studies|Review of Economic Studies|Journal of Monetary Economics|Journal of Economic Theory
