scopus_id,year,managing_editor,editor,associate_editor
7402055394,2015,Journal of Regional Science,,Journal of Urban Economics
7402055394,2016,Journal of Regional Science,,Journal of Urban Economics
7402055394,2017,Journal of Regional Science,,Journal of Urban Economics
7402055394,2018,Journal of Regional Science,,Journal of Urban Economics
7402055394,2019,Journal of Regional Science,,Journal of Urban Economics
7402315055,1990,,,Financial Management
7402315055,1991,,,Financial Management
7402315055,1992,,,Financial Management
7402315055,1993,Journal of Financial Research,,Financial Management; Journal of Finance
7402315055,1994,Journal of Finance,,Journal of Financial Economics
7402315055,1995,Journal of Finance,,Journal of Financial Economics
7402315055,1996,Journal of Finance,,Journal of Financial Economics
7402315055,1997,Journal of Financial Research,,Journal of Financial Economics; Journal of Finance
7402315055,1998,Journal of Financial Research,,Journal of Financial Economics; Journal of Finance
7402315055,1999,Journal of Financial Research,,Journal of Financial Economics; Journal of Finance
7402315055,2000,Pacific Basin Finance Journal,,Financial Management; Journal of Behavioral Finance
7402315055,2001,Pacific Basin Finance Journal,,Financial Management; Journal of Behavioral Finance
7402315055,2002,Pacific Basin Finance Journal,,Financial Management; Journal of Behavioral Finance
7402315055,2003,Pacific Basin Finance Journal,,Financial Management; Review of Financial Studies; Journal of Behavioral Finance
7402315055,2004,Pacific Basin Finance Journal,,Financial Management; Review of Financial Studies; Journal of Behavioral Finance
7402315055,2005,Pacific Basin Finance Journal,,Financial Management; Review of Financial Studies; Journal of Behavioral Finance
7402315055,2006,Pacific Basin Finance Journal,,Financial Management; Review of Financial Studies; Journal of Behavioral Finance
7402315055,2007,Pacific Basin Finance Journal,,Financial Management; Journal of Behavioral Finance
7402315055,2008,Pacific Basin Finance Journal,,Financial Management; European Financial Management; Journal of Behavioral Finance
7402315055,2009,Pacific Basin Finance Journal,,Financial Management; European Financial Management; Journal of Behavioral Finance
7402315055,2010,Pacific Basin Finance Journal,,Financial Management; European Financial Management; Journal of Behavioral Finance
7402315055,2011,Pacific Basin Finance Journal,,Financial Management; European Financial Management; Journal of Behavioral Finance
7402315055,2012,Pacific Basin Finance Journal,,Financial Management; European Financial Management; Journal of Behavioral Finance; Critical Finance Review
7402315055,2013,Pacific Basin Finance Journal,,Financial Management; European Financial Management; Journal of Behavioral Finance; Critical Finance Review
7402315055,2014,Pacific Basin Finance Journal,,Financial Management; European Financial Management; Journal of Behavioral Finance; Critical Finance Review
7402315055,2015,Pacific Basin Finance Journal,,Financial Management; European Financial Management; Journal of Behavioral Finance; Critical Finance Review
7402315055,2016,Pacific Basin Finance Journal,,Financial Management; European Financial Management; Journal of Behavioral Finance; Critical Finance Review
7402315055,2017,Pacific Basin Finance Journal,,Financial Management; European Financial Management; Journal of Behavioral Finance; Critical Finance Review
7402315055,2018,Pacific Basin Finance Journal,,Financial Management; European Financial Management; Journal of Behavioral Finance; Critical Finance Review
7402315055,2019,Pacific Basin Finance Journal,,Financial Management; European Financial Management; Journal of Behavioral Finance; Critical Finance Review
7402445113,2004,,,Journal of Productivity Analysis
7402445113,2005,,,Journal of Productivity Analysis
7402445113,2006,,,Journal of Productivity Analysis
7402445113,2007,,,Journal of Productivity Analysis
7402445113,2008,,,Journal of Productivity Analysis
7402445113,2009,,,Journal of Productivity Analysis
7402445113,2010,,,Journal of Productivity Analysis
7402445113,2011,,,Journal of Productivity Analysis
7402445113,2012,,,Journal of Productivity Analysis
7402445113,2013,,,Journal of Productivity Analysis
7402445113,2014,,,Journal of Productivity Analysis
7402445113,2015,,,Journal of Productivity Analysis
7402445113,2016,,,Journal of Productivity Analysis
7402445113,2017,,,Journal of Productivity Analysis
7402445113,2018,,,Journal of Productivity Analysis
7402445113,2019,,,Journal of Productivity Analysis
7402446305,1999,,,Economic Policy Review
7402446305,2000,,,Economic Policy Review
7402446305,2001,,,Economic Policy Review
7402446305,2002,,,Economic Policy Review
7402446305,2003,,,Economic Policy Review
7402446305,2005,,,North American Journal of Economics and Finance
7402446305,2006,,,North American Journal of Economics and Finance
7402446305,2007,,,North American Journal of Economics and Finance
7402446305,2009,Current Issues in Economics and Finance,,
7402446305,2010,Current Issues in Economics and Finance,,
7402446305,2011,Current Issues in Economics and Finance,,
7402446305,2012,Current Issues in Economics and Finance,,
7402446305,2013,Current Issues in Economics and Finance,,Journal of Financial Intermediation
7402446305,2014,,,Journal of Financial Intermediation
7402446305,2015,,,Journal of Financial Intermediation
7402446305,2016,,,Journal of Financial Intermediation
7402446305,2017,,,Journal of Financial Intermediation
7402446305,2018,International Journal of Central Banking,,Journal of Financial Intermediation
7402446305,2019,International Journal of Central Banking,,Journal of Financial Intermediation
7402535503,2000,,,World Bank Research Observer
7402535503,2001,,,World Bank Research Observer
7402535503,2002,,,World Bank Research Observer
7402535503,2003,,,World Bank Research Observer
7402535503,2004,,,World Bank Research Observer
7402535503,2005,,,World Bank Research Observer
7402535503,2006,,,World Bank Research Observer
7402535503,2007,,,World Bank Research Observer
7402749596,2003,,,Macroeconomic Dynamics
7402749596,2004,,,Macroeconomic Dynamics
7402749596,2005,,,Macroeconomic Dynamics
7402749596,2006,,,Macroeconomic Dynamics
7402749596,2007,,,Macroeconomic Dynamics
7402749596,2008,,,Macroeconomic Dynamics
7402749596,2009,,,Macroeconomic Dynamics
7402750873,1992,,,Quarterly Journal of Economics
7402750873,1993,Journal of Finance,,American Economic Review; Economics Letters
7402750873,1994,Journal of Finance,,American Economic Review; Economics Letters
7402750873,1995,Journal of Finance,,American Economic Review; Economics Letters
7402750873,1996,Journal of Finance,,American Economic Review
7402750873,1997,,,Quarterly Journal of Economics
7402750873,1998,,,Quarterly Journal of Economics
7402750873,1999,,,Quarterly Journal of Economics
7402750873,2000,Journal of Financial Economics,,Quarterly Journal of Economics; Economics Letters
7402750873,2001,,,Quarterly Journal of Economics
7402750873,2002,,,Quarterly Journal of Economics
7402750873,2003,Journal of Financial Economics,,Quarterly Journal of Economics
7402750873,2004,Journal of Financial Economics,,Quarterly Journal of Economics
7402750873,2005,Journal of Financial Economics,,Quarterly Journal of Economics
7402750873,2006,Journal of Financial Economics,,Quarterly Journal of Economics
7402750873,2007,,,Journal of Financial Economics
7402750873,2008,,,Journal of Financial Economics
7402750873,2009,Journal of Economic Perspectives,,Journal of Financial Economics
7402750873,2010,,,Quarterly Journal of Economics
7402750873,2011,Quarterly Journal of Economics,,Quarterly Journal of Economics
7402750873,2012,Quarterly Journal of Economics,,
7402750873,2015,,,Journal of Financial Economics
7402750873,2016,,,Journal of Financial Economics
7402750873,2017,,,Journal of Financial Economics
7402750873,2018,,,Journal of Financial Economics
7402750873,2019,,,Journal of Financial Economics
7402754623,1985,,,Econometrica
7402754623,1986,,,Econometrica
7402754623,1987,,,Econometrica
7402754623,1988,,,Econometrica
7402754623,1989,,,Econometrica
7402754623,1990,,,Econometrica
7402754623,1991,American Economic Review,,Econometrica
7402754623,1992,American Economic Review,,International Tax and Public Finance
7402754623,1993,American Economic Review,,International Tax and Public Finance
7402754623,1994,American Economic Review,,International Tax and Public Finance
7402754623,1995,Journal of Public Economics,American Economic Review,American Economic Review
7402754623,1996,Journal of Public Economics,American Economic Review,
7402754623,1997,Journal of Public Economics,,
7402754623,1998,,Journal of Public Economics,
7402754623,1999,,Journal of Public Economics,
7402754623,2000,,Journal of Public Economics,
7402754623,2001,,Journal of Public Economics,B.E. Journal of Economic Analysis and Policy
7402754623,2002,,Journal of Public Economics,B.E. Journal of Economic Analysis and Policy
7402754623,2003,CESifo Economic Studies,,International Tax and Public Finance
7402754623,2004,CESifo Economic Studies,Journal of Economic Literature,International Tax and Public Finance
7402754623,2005,CESifo Economic Studies,Journal of Economic Literature,International Tax and Public Finance
7402754623,2006,CESifo Economic Studies,Journal of Economic Literature,International Tax and Public Finance
7402754623,2007,CESifo Economic Studies,Journal of Economic Literature,International Tax and Public Finance
7402754623,2008,CESifo Economic Studies,Journal of Economic Literature,International Tax and Public Finance
7402754623,2009,CESifo Economic Studies,Journal of Economic Literature,International Tax and Public Finance
7402754623,2010,CESifo Economic Studies,Journal of Economic Literature,International Tax and Public Finance; American Economic Journal: Economic Policy
